"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
46,62,1,1,16,2,1,1,28000,42
46,56,1,1,16,1,1,1,16000,44
46,19,1,5,19,2,6,1,1500,27
46,27,1,1,20,2,1,9,24000,13
46,28,1,1,14,1,4,9,26000,33
46,76,1,2,16,2,6,1,64000,88
46,68,1,1,21,1,6,1,32400,6
46,66,1,1,21,2,6,9,7200,7
46,54,1,1,19,1,1,1,161000,32
46,49,1,1,23,2,1,1,36000,31
46,35,1,1,18,2,1,1,23000,24
46,37,3,1,16,1,1,1,62000,31
46,13,1,5,9,2,NA,1,NA,27
46,12,1,5,8,1,NA,1,NA,23
46,8,1,5,5,2,NA,1,NA,28
46,61,1,3,19,1,6,3,12300,16
46,33,1,1,21,2,1,1,7000,7
46,33,1,1,21,1,1,1,70000,5
46,5,1,5,2,1,NA,1,NA,4
46,3,1,5,1,2,NA,1,NA,10
46,43,1,1,18,1,1,1,40000,14
46,40,1,1,19,2,1,1,45000,12
46,12,1,5,11,2,NA,1,NA,22
46,50,1,1,22,2,1,1,160000,20
46,49,1,1,16,1,6,1,0,25
46,21,1,5,19,2,1,1,3500,23
46,20,1,5,19,2,6,1,0,23
46,18,1,5,18,2,6,1,0,16
46,16,1,5,12,1,1,1,280,25
46,77,1,1,11,1,6,1,18000,6
46,75,1,1,18,2,6,1,0,8
46,74,1,1,16,1,6,1,44800,11
46,71,1,1,18,2,6,1,24600,8
46,41,1,1,21,2,6,1,0,38
46,35,1,1,23,1,1,1,70000,41
46,3,1,5,2,1,NA,1,NA,30
46,62,1,2,16,2,6,1,18600,17
46,31,1,1,19,1,1,1,8000,24
46,11,1,5,8,2,NA,1,NA,10
46,8,1,5,5,1,NA,1,NA,10
46,32,1,1,16,2,1,1,13500,16
46,94,1,2,11,2,6,1,2100,33
46,77,1,5,11,1,6,3,7200,23
46,40,1,5,16,2,1,1,22000,49
46,67,1,2,11,2,6,1,3000,45
46,53,1,3,19,1,1,1,30000,39
46,76,1,2,11,1,6,1,10800,7
46,30,1,5,16,1,6,1,150,17
46,42,1,1,21,2,1,1,28600,10
46,41,1,1,19,1,1,1,41000,8
46,15,1,5,11,2,NA,1,700,6
46,13,1,5,10,2,NA,1,NA,7
46,45,1,1,24,1,1,1,24520,13
46,45,1,1,22,2,1,1,1000,11
46,21,1,5,16,2,1,1,7900,14
46,17,1,5,13,2,1,1,1400,19
46,13,1,5,9,1,NA,1,NA,8
46,8,1,5,4,1,NA,1,NA,7
46,5,1,5,1,2,NA,1,NA,7
46,73,1,1,16,1,6,1,16300,10
46,71,1,1,21,2,6,1,19800,8
46,69,1,1,16,2,6,3,2500,21
46,83,1,1,16,1,6,3,12200,10
46,41,1,1,16,2,1,1,24200,44
46,44,1,1,15,1,1,1,20000,46
46,21,1,5,19,2,1,1,3000,49
46,9,1,5,6,2,NA,1,NA,52
46,18,1,5,18,1,6,1,1000,24
46,60,1,3,16,1,6,1,29500,9
46,53,1,1,14,1,1,1,5000,12
46,31,1,1,20,2,1,1,32000,5
46,91,1,2,16,1,6,1,24300,13
46,39,1,1,22,2,1,1,43000,21
46,47,1,1,19,1,1,1,40500,28
46,8,1,5,5,1,NA,1,NA,28
