"ST","AGEP","CIT","MAR","SCHL","SEX","ESR","RAC1P","PINCP","PWGTP"
19,16,1,5,13,2,3,1,0,23
19,13,1,5,10,1,NA,1,NA,27
19,19,1,5,20,2,1,1,15000,27
19,80,1,2,21,2,6,1,10800,25
19,18,1,5,16,2,1,1,3000,7
19,81,1,2,16,2,6,1,15600,28
19,66,1,1,16,1,1,1,53460,22
19,64,1,1,16,2,1,1,17100,30
19,40,1,5,21,2,1,1,48000,27
19,19,3,5,16,1,1,1,8000,24
19,17,3,5,14,2,1,1,2000,29
19,59,1,1,22,1,1,1,101500,32
19,55,1,1,24,2,1,1,35200,32
19,18,1,5,16,1,6,9,5000,19
19,28,1,3,19,2,6,1,8200,81
19,11,1,5,7,2,NA,1,NA,92
19,9,1,5,6,2,NA,1,NA,92
19,50,1,1,18,1,1,1,152000,19
19,47,1,1,18,2,1,1,26000,18
19,77,1,2,11,2,6,1,12600,11
19,77,1,1,16,2,6,1,1300,29
19,77,1,1,17,1,6,1,1500,29
19,46,1,1,16,1,1,1,34000,83
19,40,1,1,21,2,1,1,63000,97
19,15,1,5,12,1,NA,1,0,87
19,47,1,1,21,2,1,1,56000,31
19,50,1,1,22,1,1,1,75000,41
19,77,1,2,16,2,1,1,144000,12
19,31,1,1,19,1,1,1,66000,7
19,31,1,1,21,2,1,1,14100,8
19,4,1,5,1,2,NA,1,NA,8
19,2,1,5,NA,2,NA,1,NA,8
19,1,1,5,NA,1,NA,1,NA,8
19,61,1,1,18,1,1,1,25000,36
19,59,1,1,16,2,6,1,15700,25
19,82,1,1,16,1,6,1,163000,5
19,82,1,1,19,2,6,1,0,4
19,28,1,5,21,1,1,1,41000,21
19,25,1,5,21,2,1,1,12000,34
19,76,1,1,16,1,1,1,64000,5
19,75,1,1,16,2,6,1,8500,8
19,37,1,1,18,2,2,1,18000,6
19,32,1,1,16,1,1,1,3000,5
19,23,1,5,18,2,1,1,14000,5
19,37,1,1,18,2,1,1,46000,18
19,39,1,1,19,1,1,1,83000,20
19,12,1,5,9,1,NA,1,NA,14
19,10,1,5,6,1,NA,1,NA,14
19,31,1,1,21,1,1,1,90000,12
19,28,1,1,19,2,6,1,0,12
19,3,1,5,1,2,NA,1,NA,12
19,2,1,5,NA,1,NA,1,NA,15
19,91,1,3,11,2,6,1,31400,4
19,43,1,1,19,2,1,1,38500,6
19,45,1,1,17,1,1,1,40000,8
19,14,1,5,11,1,NA,1,NA,6
19,75,1,1,11,1,6,1,30000,5
19,75,1,1,19,2,6,1,4800,9
19,21,1,5,19,1,1,1,7000,23
19,46,1,1,21,1,1,1,57030,35
19,40,1,1,20,2,1,1,68000,29
19,12,1,5,8,1,NA,1,NA,28
19,8,1,5,4,1,NA,1,NA,28
19,81,1,2,21,2,1,1,36000,21
19,34,1,1,21,2,1,1,55000,20
19,34,1,1,18,1,1,1,37700,17
19,5,1,5,2,2,NA,1,NA,24
19,65,1,1,17,1,6,1,17000,19
19,45,1,1,16,2,1,1,10000,23
19,59,1,4,21,1,1,1,40000,29
19,29,1,3,23,2,1,1,40000,78
19,47,1,1,16,1,1,1,15000,7
19,61,1,1,16,2,1,1,26000,7
19,57,1,1,19,1,1,1,90000,28
19,54,1,1,19,2,1,1,12000,22
19,60,1,3,16,2,6,1,12600,5
19,59,1,1,16,2,6,1,22300,16
19,63,1,1,18,1,6,1,7200,18
19,19,1,5,19,1,6,1,450,21
19,59,1,1,19,2,1,1,27000,8
19,68,1,1,16,1,6,1,33000,6
19,50,1,3,20,2,1,1,30200,19
19,59,1,3,17,1,6,1,0,7
19,32,1,5,17,1,6,1,0,16
19,75,1,2,12,2,6,1,13100,30
19,58,1,3,16,2,1,1,15000,21
19,52,1,3,18,1,1,1,6200,35
19,0,1,5,NA,2,NA,1,NA,64
19,25,1,1,19,1,1,1,45010,90
19,26,1,1,19,2,1,1,31000,58
19,53,1,1,18,1,6,1,24100,8
19,48,1,1,18,2,6,1,15000,8
19,54,1,1,16,1,1,1,26001,7
19,49,1,1,14,2,1,1,3000,7
19,60,1,1,21,1,6,1,92000,28
19,60,1,1,21,2,6,1,870,21
19,25,1,5,17,2,1,1,19480,17
19,9,1,5,6,2,NA,1,NA,8
19,7,1,5,4,1,NA,1,NA,6
19,6,1,5,3,2,NA,1,NA,8
19,45,1,2,16,2,1,1,25900,6
19,14,1,5,11,1,NA,1,NA,7
19,63,1,1,19,1,1,1,46000,13
19,60,1,1,16,2,1,1,21000,15
19,33,1,1,21,1,1,1,75100,26
19,32,1,1,20,2,1,1,75100,31
