"","ST","age","citizen","marital","education","employment","race","sex","n","weighted_share_of_state","state"
"392",1,1,2,2,2,2,5,1,26,5.44237508597906e-06,"al"
"393",1,1,2,2,3,1,1,1,235,4.9190697892503e-05,"al"
"394",1,1,2,2,3,1,1,2,184,3.85152698392364e-05,"al"
"395",1,1,2,2,3,1,2,1,229,4.7934765180354e-05,"al"
"396",1,1,2,2,3,1,2,2,336,7.03322318803448e-05,"al"
"397",1,1,2,2,3,1,3,1,1460,0.000305610293289593,"al"
"398",1,1,2,2,3,1,3,2,876,0.000183366175973756,"al"
"399",1,1,2,2,3,1,4,1,345,7.22161309485683e-05,"al"
"400",1,1,2,2,3,1,4,2,179,3.74686592457789e-05,"al"
"401",1,1,2,2,3,1,5,1,22,4.60508661121305e-06,"al"
"402",1,1,2,2,3,1,5,2,121,2.53279763616718e-05,"al"
"403",1,1,2,2,3,2,1,1,423,8.85432562065055e-05,"al"
"404",1,1,2,2,3,2,1,2,338,7.07508761177278e-05,"al"
"405",1,1,2,2,3,2,2,1,326,6.82390106934298e-05,"al"
"406",1,1,2,2,3,2,2,2,331,6.92856212868873e-05,"al"
"407",1,1,2,2,3,2,3,1,206,4.31203564504495e-05,"al"
"408",1,1,2,2,3,2,3,2,166,3.47474717027894e-05,"al"
"409",1,1,2,2,3,2,4,1,402,8.41474917139839e-05,"al"
"410",1,1,2,2,3,2,4,2,398,8.33102032392179e-05,"al"
"411",1,1,2,2,3,2,5,2,55,1.15127165280326e-05,"al"
"412",1,1,2,2,4,1,1,1,182,3.80966256018534e-05,"al"
"413",1,1,2,2,4,1,1,2,55,1.15127165280326e-05,"al"
"414",1,1,2,2,4,1,2,1,9,1.88389906822352e-06,"al"
"415",1,1,2,2,4,1,2,2,175,3.66313707710129e-05,"al"
"416",1,1,2,2,4,1,3,1,262,5.48423950971736e-05,"al"
"417",1,1,2,2,4,1,3,2,68,1.42339040710222e-05,"al"
"418",1,1,2,2,4,1,4,1,90,1.88389906822352e-05,"al"
"419",1,1,2,2,4,2,1,1,45,9.4194953411176e-06,"al"
"420",1,1,2,2,4,2,1,2,29,6.07034144205357e-06,"al"
"421",1,1,2,2,4,2,2,2,13,2.72118754298953e-06,"al"
"422",1,1,2,2,4,2,3,1,102,2.13508561065332e-05,"al"
"423",1,1,2,2,4,2,3,2,289,6.04940923018442e-05,"al"
"424",1,1,2,2,4,2,4,1,29,6.07034144205357e-06,"al"
"425",1,1,2,2,4,2,4,2,21,4.39576449252155e-06,"al"
"426",1,1,2,2,4,2,5,1,15,3.13983178037253e-06,"al"
"427",1,1,2,2,5,1,1,1,368,7.70305396784728e-05,"al"
"428",1,1,2,2,5,1,1,2,229,4.7934765180354e-05,"al"
"429",1,1,2,2,5,1,2,1,138,2.88864523794273e-05,"al"
"430",1,1,2,2,5,1,2,2,51,1.06754280532666e-05,"al"
"431",1,1,2,2,5,1,3,1,324,6.78203664560468e-05,"al"
"432",1,1,2,2,5,1,3,2,341,7.13788424738023e-05,"al"
"433",1,1,2,2,5,1,4,1,384,8.03796935775369e-05,"al"
"434",1,1,2,2,5,1,4,2,508,0.000106335636295283,"al"
"435",1,1,2,2,5,1,5,1,66,1.38152598336392e-05,"al"
"436",1,1,2,2,5,1,5,2,36,7.53559627289408e-06,"al"
"437",1,1,2,2,5,2,1,1,130,2.72118754298953e-05,"al"
"438",1,1,2,2,5,2,1,2,190,3.97712025513854e-05,"al"
"439",1,1,2,2,5,2,2,1,187,3.91432361953109e-05,"al"
"440",1,1,2,2,5,2,2,2,57,1.19313607654156e-05,"al"
"441",1,1,2,2,5,2,3,1,47,9.83813957850061e-06,"al"
"442",1,1,2,2,5,2,3,2,3,6.27966356074507e-07,"al"
"443",1,1,2,2,5,2,4,1,128,2.67932311925123e-05,"al"
"444",1,1,2,2,5,2,4,2,200,4.18644237383005e-05,"al"
"445",1,1,2,2,6,1,1,1,311,6.50991789130572e-05,"al"
"446",1,1,2,2,6,1,1,2,368,7.70305396784728e-05,"al"
"447",1,1,2,2,6,1,2,1,49,1.02567838158836e-05,"al"
"448",1,1,2,2,6,1,2,2,194,4.06084910261514e-05,"al"
"449",1,1,2,2,6,1,3,1,77,1.61178031392457e-05,"al"
"450",1,1,2,2,6,1,3,2,10,2.09322118691502e-06,"al"
"451",1,1,2,2,6,1,4,1,436,9.1264443749495e-05,"al"
"452",1,1,2,2,6,1,4,2,395,8.26822368831434e-05,"al"
"453",1,1,2,2,6,1,5,1,17,3.55847601775554e-06,"al"
"454",1,1,2,2,6,2,1,1,44,9.2101732224261e-06,"al"
"455",1,1,2,2,6,2,1,2,62,1.29779713588731e-05,"al"
"456",1,1,2,2,6,2,2,2,5,1.04661059345751e-06,"al"
"457",1,1,2,2,6,2,3,1,59,1.23500050027986e-05,"al"
"458",1,1,2,2,6,2,3,2,125,2.61652648364378e-05,"al"
"459",1,1,2,2,6,2,4,1,155,3.24449283971829e-05,"al"
"460",1,1,2,2,6,2,4,2,102,2.13508561065332e-05,"al"
"461",2,1,1,1,1,1,1,1,2444,0.00343674021534468,"ak"
"462",2,1,1,1,1,1,1,2,851,0.00119667181802714,"ak"
"463",2,1,1,1,1,1,2,1,18,2.53115073143225e-05,"ak"
"464",2,1,1,1,1,1,2,2,34,4.78106249270536e-05,"ak"
"465",2,1,1,1,1,1,3,1,582,0.000818405403163095,"ak"
"466",2,1,1,1,1,1,3,2,225,0.000316393841429031,"ak"
"467",2,1,1,1,1,1,4,1,513,0.000721377958458192,"ak"
"468",2,1,1,1,1,1,4,2,710,0.000998398344064944,"ak"
"469",2,1,1,1,1,1,5,1,675,0.000949181524287094,"ak"
"470",2,1,1,1,1,1,5,2,1001,0.00140760104564649,"ak"
"471",2,1,1,1,1,2,1,1,1979,0.00278285960972468,"ak"
"472",2,1,1,1,1,2,1,2,1721,0.00242006133821939,"ak"
"473",2,1,1,1,1,2,2,1,13,1.8280533060344e-05,"ak"
"474",2,1,1,1,1,2,2,2,118,0.000165930992393892,"ak"
"475",2,1,1,1,1,2,3,1,30,4.21858455238709e-05,"ak"
"476",2,1,1,1,1,2,3,2,210,0.000295300918667096,"ak"
"477",2,1,1,1,1,2,4,1,189,0.000265770826800386,"ak"
"478",2,1,1,1,1,2,4,2,368,0.000517479705092816,"ak"
"479",2,1,1,1,1,2,5,1,1499,0.00210788608134275,"ak"
"480",2,1,1,1,1,2,5,2,2085,0.00293191626390902,"ak"
"481",2,1,1,1,2,1,1,1,20168,0.0283601377508476,"ak"
"482",2,1,1,1,2,1,1,2,9366,0.0131704209725525,"ak"
"483",2,1,1,1,2,1,2,1,357,0.000502011561734063,"ak"
"484",2,1,1,1,2,1,2,2,261,0.000367016856057676,"ak"
"485",2,1,1,1,2,1,3,1,1093,0.0015369709719197,"ak"
"486",2,1,1,1,2,1,3,2,537,0.000755126634877288,"ak"
"487",2,1,1,1,2,1,4,1,1575,0.00221475689000322,"ak"
"488",2,1,1,1,2,1,4,2,1519,0.00213600997835866,"ak"
"489",2,1,1,1,2,1,5,1,4199,0.00590461217849112,"ak"
"490",2,1,1,1,2,1,5,2,3219,0.00452654122471134,"ak"
"491",2,1,1,1,2,2,1,1,5924,0.0083302982961137,"ak"
"492",2,1,1,1,2,2,1,2,9240,0.0129932404213522,"ak"
"493",2,1,1,1,2,2,2,1,418,0.000587789447632601,"ak"
"494",2,1,1,1,2,2,2,2,88,0.000123745146870021,"ak"
"495",2,1,1,1,2,2,3,1,433,0.000608882370394536,"ak"
"496",2,1,1,1,2,2,3,2,422,0.000593414227035783,"ak"
"497",2,1,1,1,2,2,4,1,134,0.000188430110006623,"ak"
"498",2,1,1,1,2,2,4,2,667,0.000937931965480729,"ak"
"499",2,1,1,1,2,2,5,1,2009,0.00282504545524855,"ak"
"500",2,1,1,1,2,2,5,2,3058,0.00430014385373324,"ak"
"501",2,1,1,1,3,1,1,1,23711,0.0333422861072167,"ak"
"502",2,1,1,1,3,1,1,2,18070,0.0254099409538782,"ak"
"503",2,1,1,1,3,1,2,1,1195,0.00168040284670086,"ak"
"504",2,1,1,1,3,1,2,2,974,0.00136963378467501,"ak"
"505",2,1,1,1,3,1,3,1,1569,0.00220631972089845,"ak"
"506",2,1,1,1,3,1,3,2,957,0.00134572847221148,"ak"
"507",2,1,1,1,3,1,4,1,1117,0.00157071964833879,"ak"
"508",2,1,1,1,3,1,4,2,1054,0.00148212937273866,"ak"
"509",2,1,1,1,3,1,5,1,3164,0.00444920050791758,"ak"
"510",2,1,1,1,3,1,5,2,3797,0.00533932184847126,"ak"
"511",2,1,1,1,3,2,1,1,7071,0.00994320378997636,"ak"
"512",2,1,1,1,3,2,1,2,12168,0.017110578944482,"ak"
"513",2,1,1,1,3,2,2,1,395,0.0005554469660643,"ak"
"514",2,1,1,1,3,2,2,2,218,0.000306550477473462,"ak"
"515",2,1,1,1,3,2,3,1,107,0.000150462849035139,"ak"
"516",2,1,1,1,3,2,3,2,496,0.000697472645994665,"ak"
"517",2,1,1,1,3,2,4,1,302,0.0004246708449403,"ak"
"518",2,1,1,1,3,2,4,2,351,0.000493574392629289,"ak"
"519",2,1,1,1,3,2,5,1,1187,0.00166915328789449,"ak"
"520",2,1,1,1,3,2,5,2,1711,0.00240599938971143,"ak"
"521",2,1,1,1,4,1,1,1,7001,0.00984477015042066,"ak"
"522",2,1,1,1,4,1,1,2,6737,0.0094735347098106,"ak"
"523",2,1,1,1,4,1,2,1,573,0.000805749649505933,"ak"
"524",2,1,1,1,4,1,2,2,254,0.000357173492102107,"ak"
"525",2,1,1,1,4,1,3,1,284,0.000399359337625977,"ak"
"526",2,1,1,1,4,1,3,2,687,0.000966055862496643,"ak"
"527",2,1,1,1,4,1,4,1,207,0.000291082334114709,"ak"
"528",2,1,1,1,4,1,4,2,212,0.000298113308368687,"ak"
"529",2,1,1,1,4,1,5,1,466,0.000655286800470794,"ak"
"530",2,1,1,1,4,1,5,2,579,0.000814186818610708,"ak"
"531",2,1,1,1,4,2,1,1,1481,0.00208257457402842,"ak"
"532",2,1,1,1,4,2,1,2,2902,0.00408077745700911,"ak"
"533",2,1,1,1,4,2,2,1,47,6.60911579873977e-05,"ak"
"534",2,1,1,1,4,2,2,2,85,0.000119526562317634,"ak"
"535",2,1,1,1,4,2,3,1,76,0.000106870808660473,"ak"
"536",2,1,1,1,4,2,3,2,161,0.000226397370978107,"ak"
"537",2,1,1,1,4,2,4,1,25,3.51548712698924e-05,"ak"
"538",2,1,1,1,4,2,4,2,127,0.000178586746051053,"ak"
"539",2,1,1,1,4,2,5,1,95,0.000133588510825591,"ak"
"540",2,1,1,1,4,2,5,2,224,0.000314987646578236,"ak"
"541",2,1,1,1,5,1,1,1,18027,0.025349474575294,"ak"
"542",2,1,1,1,5,1,1,2,16177,0.022748014101322,"ak"
"543",2,1,1,1,5,1,2,1,413,0.000580758473378622,"ak"
"544",2,1,1,1,5,1,2,2,714,0.00100402312346813,"ak"
"545",2,1,1,1,5,1,3,1,598,0.000840904520775826,"ak"
"546",2,1,1,1,5,1,3,2,908,0.00127682492452249,"ak"
"547",2,1,1,1,5,1,4,1,698,0.000981524005855395,"ak"
"548",2,1,1,1,5,1,4,2,1032,0.00145119308602116,"ak"
"549",2,1,1,1,5,1,5,1,803,0.00112917446518894,"ak"
"550",2,1,1,1,5,1,5,2,1709,0.00240318700000984,"ak"
"551",2,1,1,1,5,2,1,1,3404,0.00478668727210855,"ak"
"552",2,1,1,1,5,2,1,2,5909,0.00830920537335176,"ak"
"553",2,1,1,1,5,2,2,1,36,5.0623014628645e-05,"ak"
"554",2,1,1,1,5,2,2,2,42,5.90601837334192e-05,"ak"
"555",2,1,1,1,5,2,3,1,91,0.000127963731422408,"ak"
"556",2,1,1,1,5,2,3,2,165,0.00023202215038129,"ak"
"557",2,1,1,1,5,2,4,1,77,0.000108277003511269,"ak"
"558",2,1,1,1,5,2,4,2,288,0.00040498411702916,"ak"
"559",2,1,1,1,5,2,5,1,98,0.000137807095377978,"ak"
"560",2,1,1,1,5,2,5,2,532,0.00074809566062331,"ak"
"561",2,1,1,1,6,1,1,1,11663,0.0164004505448302,"ak"
"562",2,1,1,1,6,1,1,2,9466,0.0133110404576321,"ak"
"563",2,1,1,1,6,1,2,1,216,0.00030373808777187,"ak"
"564",2,1,1,1,6,1,2,2,172,0.00024186551433686,"ak"
"565",2,1,1,1,6,1,3,1,467,0.00065669299532159,"ak"
"566",2,1,1,1,6,1,3,2,282,0.000396546947924386,"ak"
"567",2,1,1,1,6,1,4,1,329,0.000462638105911784,"ak"
"568",2,1,1,1,6,1,4,2,379,0.000532947848451569,"ak"
"569",2,1,1,1,6,1,5,1,519,0.000729815127562966,"ak"
"570",2,1,1,1,6,1,5,2,443,0.000622944318902493,"ak"
"571",2,1,1,1,6,2,1,1,2589,0.00364063846871006,"ak"
"572",2,1,1,1,6,2,1,2,2719,0.0038234437993135,"ak"
"573",2,1,1,1,6,2,2,1,153,0.000215147812171741,"ak"
"574",2,1,1,1,6,2,3,2,58,8.15593013461503e-05,"ak"
"575",2,1,1,1,6,2,4,1,29,4.07796506730752e-05,"ak"
"576",2,1,1,1,6,2,4,2,112,0.000157493823289118,"ak"
"577",2,1,1,1,6,2,5,1,47,6.60911579873977e-05,"ak"
"578",2,1,1,1,6,2,5,2,180,0.000253115073143225,"ak"
"579",2,1,1,2,1,1,1,1,4072,0.00572602543244007,"ak"
"580",2,1,1,2,1,1,1,2,3520,0.00494980587480085,"ak"
"581",2,1,1,2,1,1,2,1,164,0.000230615955530494,"ak"
"582",2,1,1,2,1,1,2,2,284,0.000399359337625977,"ak"
"583",2,1,1,2,1,1,3,1,627,0.000881684171448901,"ak"
"584",2,1,1,2,1,1,3,2,416,0.000584977057931009,"ak"
"585",2,1,1,2,1,1,4,1,370,0.000520292094794407,"ak"
"586",2,1,1,2,1,1,4,2,860,0.0012093275716843,"ak"
"587",2,1,1,2,1,1,5,1,2074,0.00291644812055027,"ak"
"588",2,1,1,2,1,1,5,2,2067,0.0029066047565947,"ak"
"589",2,1,1,2,1,2,1,1,52914,0.0744073943350034,"ak"
"590",2,1,1,2,1,2,1,2,48662,0.0684282538294201,"ak"
"591",2,1,1,2,1,2,2,1,3154,0.00443513855940962,"ak"
"592",2,1,1,2,1,2,2,2,3326,0.00467700407374648,"ak"
"593",2,1,1,2,1,2,3,1,7596,0.0106814560866441,"ak"
"594",2,1,1,2,1,2,3,2,7587,0.0106688003329869,"ak"
"595",2,1,1,2,1,2,4,1,3902,0.0054869723078048,"ak"
"596",2,1,1,2,1,2,4,2,4599,0.0064670901188094,"ak"
"597",2,1,1,2,1,2,5,1,35103,0.0493616578474813,"ak"
"598",2,1,1,2,1,2,5,2,31744,0.0446382493436586,"ak"
"599",2,1,1,2,2,1,1,1,18428,0.0259133587104631,"ak"
"600",2,1,1,2,2,1,1,2,8882,0.0124898226647674,"ak"
"601",2,1,1,2,2,1,2,1,1519,0.00213600997835866,"ak"
"602",2,1,1,2,2,1,2,2,706,0.000992773564661761,"ak"
"603",2,1,1,2,2,1,3,1,1263,0.00177602409655496,"ak"
"604",2,1,1,2,2,1,3,2,1152,0.00161993646811664,"ak"
"605",2,1,1,2,2,1,4,1,691,0.000971680641899825,"ak"
"606",2,1,1,2,2,1,4,2,764,0.00107433286600791,"ak"
"607",2,1,1,2,2,1,5,1,7713,0.0108459808841872,"ak"
"608",2,1,1,2,2,1,5,2,6190,0.00870434612642535,"ak"
"609",2,1,1,2,2,2,1,1,9206,0.0129454297964252,"ak"
"610",2,1,1,2,2,2,1,2,7265,0.0102160055910307,"ak"
"611",2,1,1,2,2,2,2,1,585,0.000822623987715482,"ak"
"612",2,1,1,2,2,2,2,2,422,0.000593414227035783,"ak"
"613",2,1,1,2,2,2,3,1,442,0.000621538124051697,"ak"
"614",2,1,1,2,2,2,3,2,592,0.000832467351671052,"ak"
"615",2,1,1,2,2,2,4,1,547,0.000769188583385245,"ak"
"616",2,1,1,2,2,2,4,2,413,0.000580758473378622,"ak"
"617",2,1,1,2,2,2,5,1,7965,0.0112003419865877,"ak"
"618",2,1,1,2,2,2,5,2,4795,0.00674270430956536,"ak"
"619",2,1,1,2,3,1,1,1,18333,0.0257797701996375,"ak"
"620",2,1,1,2,3,1,1,2,15526,0.021832581253454,"ak"
"621",2,1,1,2,3,1,2,1,1151,0.00161853027326585,"ak"
"622",2,1,1,2,3,1,2,2,1283,0.00180414799357088,"ak"
"623",2,1,1,2,3,1,3,1,1571,0.00220913211060004,"ak"
"624",2,1,1,2,3,1,3,2,1494,0.00210085510708877,"ak"
"625",2,1,1,2,3,1,4,1,772,0.00108558242481428,"ak"
"626",2,1,1,2,3,1,4,2,910,0.00127963731422408,"ak"
"627",2,1,1,2,3,1,5,1,4937,0.00694238397837835,"ak"
"628",2,1,1,2,3,1,5,2,5465,0.00768485485959848,"ak"
"629",2,1,1,2,3,2,1,1,8618,0.0121185872241573,"ak"
"630",2,1,1,2,3,2,1,2,8004,0.0112551835857687,"ak"
"631",2,1,1,2,3,2,2,1,460,0.00064684963136602,"ak"
"632",2,1,1,2,3,2,2,2,258,0.000362798271505289,"ak"
"633",2,1,1,2,3,2,3,1,579,0.000814186818610708,"ak"
"634",2,1,1,2,3,2,3,2,518,0.00072840893271217,"ak"
"635",2,1,1,2,3,2,4,1,268,0.000376860220013246,"ak"
"636",2,1,1,2,3,2,4,2,352,0.000494980587480085,"ak"
"637",2,1,1,2,3,2,5,1,3088,0.00434232969925711,"ak"
"638",2,1,1,2,3,2,5,2,3710,0.00521698289645203,"ak"
"639",2,1,1,2,4,1,1,1,4616,0.00649099543127293,"ak"
"640",2,1,1,2,4,1,1,2,3776,0.00530979175660455,"ak"
"641",2,1,1,2,4,1,2,1,306,0.000430295624343483,"ak"
"642",2,1,1,2,4,1,2,2,364,0.000511854925689633,"ak"
"643",2,1,1,2,4,1,3,1,167,0.000234834540082881,"ak"
"644",2,1,1,2,4,1,3,2,479,0.000673567333531138,"ak"
"645",2,1,1,2,4,1,4,1,110,0.000154681433587526,"ak"
"646",2,1,1,2,4,1,4,2,123,0.000172961966647871,"ak"
"647",2,1,1,2,4,1,5,1,481,0.00067637972323273,"ak"
"648",2,1,1,2,4,1,5,2,1169,0.00164384178058017,"ak"
"649",2,1,1,2,4,2,1,1,1409,0.00198132854477113,"ak"
"650",2,1,1,2,4,2,1,2,1448,0.00203617014395217,"ak"
"651",2,1,1,2,4,2,2,1,110,0.000154681433587526,"ak"
"652",2,1,1,2,4,2,3,1,44,6.18725734350106e-05,"ak"
"653",2,1,1,2,4,2,3,2,15,2.10929227619354e-05,"ak"
"654",2,1,1,2,4,2,4,2,41,5.76539888826235e-05,"ak"
"655",2,1,1,2,4,2,5,1,374,0.00052591687419759,"ak"
"656",2,1,1,2,4,2,5,2,463,0.000651068215918407,"ak"
"657",2,1,1,2,5,1,1,1,7834,0.0110161304611335,"ak"
"658",2,1,1,2,5,1,1,2,9362,0.0131647961931493,"ak"
"659",2,1,1,2,5,1,2,1,452,0.000635600072559654,"ak"
"660",2,1,1,2,5,1,2,2,318,0.000447169962553031,"ak"
"661",2,1,1,2,5,1,3,1,89,0.000125151341720817,"ak"
"662",2,1,1,2,5,1,3,2,709,0.000996992149214148,"ak"
"663",2,1,1,2,5,1,4,1,452,0.000635600072559654,"ak"
"664",2,1,1,2,5,1,4,2,274,0.000385297389118021,"ak"
"665",2,1,1,2,5,1,5,1,1004,0.00141181963019888,"ak"
"666",2,1,1,2,5,1,5,2,1058,0.00148775415214185,"ak"
"667",2,1,1,2,5,2,1,1,2144,0.00301488176010597,"ak"
"668",2,1,1,2,5,2,1,2,2517,0.00353939243945277,"ak"
"669",2,1,1,2,5,2,2,1,15,2.10929227619354e-05,"ak"
"670",2,1,1,2,5,2,2,2,22,3.09362867175053e-05,"ak"
"671",2,1,1,2,5,2,3,1,27,3.79672609714838e-05,"ak"
"672",2,1,1,2,5,2,3,2,104,0.000146244264482752,"ak"
"673",2,1,1,2,5,2,4,1,9,1.26557536571613e-05,"ak"
"674",2,1,1,2,5,2,4,2,42,5.90601837334192e-05,"ak"
"675",2,1,1,2,5,2,5,1,240,0.000337486764190967,"ak"
"676",2,1,1,2,5,2,5,2,186,0.000261552242247999,"ak"
"677",2,1,1,2,6,1,1,1,3490,0.00490762002927698,"ak"
"678",2,1,1,2,6,1,1,2,6197,0.00871418949038092,"ak"
"679",2,1,1,2,6,1,2,1,173,0.000243271709187655,"ak"
"680",2,1,1,2,6,1,2,2,130,0.00018280533060344,"ak"
"681",2,1,1,2,6,1,3,1,122,0.000171555771797075,"ak"
"682",2,1,1,2,6,1,3,2,289,0.000406390311879956,"ak"
"683",2,1,1,2,6,1,4,1,13,1.8280533060344e-05,"ak"
"684",2,1,1,2,6,1,4,2,58,8.15593013461503e-05,"ak"
"685",2,1,1,2,6,1,5,1,282,0.000396546947924386,"ak"
"686",2,1,1,2,6,1,5,2,468,0.000658099190172385,"ak"
"687",2,1,1,2,6,2,1,1,1369,0.00192508075073931,"ak"
"688",2,1,1,2,6,2,1,2,1177,0.00165509133938653,"ak"
"689",2,1,1,2,6,2,4,2,41,5.76539888826235e-05,"ak"
"690",2,1,1,2,6,2,5,1,4,5.62477940318278e-06,"ak"
"691",2,1,1,2,6,2,5,2,209,0.0002938947238163,"ak"
"692",2,1,2,1,1,1,1,1,27,3.79672609714838e-05,"ak"
"693",2,1,2,1,1,1,1,2,30,4.21858455238709e-05,"ak"
"694",2,1,2,1,1,1,2,1,62,8.71840807493331e-05,"ak"
"695",2,1,2,1,1,1,3,1,392,0.000551228381511913,"ak"
"696",2,1,2,1,1,1,3,2,133,0.000187023915155827,"ak"
"697",2,1,2,1,1,1,4,1,436,0.000613100954946923,"ak"
"698",2,1,2,1,1,1,4,2,500,0.000703097425397848,"ak"
"699",2,1,2,1,1,1,5,1,34,4.78106249270536e-05,"ak"
"700",2,1,2,1,1,2,1,2,116,0.000163118602692301,"ak"
"701",2,1,2,1,1,2,2,2,17,2.39053124635268e-05,"ak"
"702",2,1,2,1,1,2,3,1,42,5.90601837334192e-05,"ak"
"703",2,1,2,1,1,2,3,2,74,0.000104058418958881,"ak"
"704",2,1,2,1,1,2,4,1,11,1.54681433587526e-05,"ak"
"705",2,1,2,1,1,2,4,2,40,5.62477940318278e-05,"ak"
"706",2,1,2,1,1,2,5,2,62,8.71840807493331e-05,"ak"
"707",2,1,2,1,2,1,1,1,327,0.000459825716210192,"ak"
"708",2,1,2,1,2,1,1,2,357,0.000502011561734063,"ak"
"709",2,1,2,1,2,1,2,1,123,0.000172961966647871,"ak"
"710",2,1,2,1,2,1,3,1,149,0.000209523032768559,"ak"
"711",2,1,2,1,2,1,3,2,40,5.62477940318278e-05,"ak"
"712",2,1,2,1,2,1,4,1,1037,0.00145822406027514,"ak"
"713",2,1,2,1,2,1,4,2,693,0.000974493031601417,"ak"
"714",2,1,2,1,2,1,5,1,31,4.35920403746666e-05,"ak"
"715",2,1,2,1,2,2,1,1,97,0.000136400900527182,"ak"
"716",2,1,2,1,2,2,1,2,138,0.000194054889409806,"ak"
"717",2,1,2,1,2,2,3,1,35,4.92168197778493e-05,"ak"
"718",2,1,2,1,2,2,3,2,39,5.48415991810321e-05,"ak"
"719",2,1,2,1,2,2,4,1,73,0.000102652224108086,"ak"
"720",2,1,2,1,2,2,4,2,242,0.000340299153892558,"ak"
"721",2,1,2,1,2,2,5,1,6,8.43716910477417e-06,"ak"
"722",2,1,2,1,2,2,5,2,4,5.62477940318278e-06,"ak"
"723",2,1,2,1,3,1,1,1,190,0.000267177021651182,"ak"
"724",2,1,2,1,3,1,1,2,266,0.000374047830311655,"ak"
"725",2,1,2,1,3,1,2,1,1,1.4061948507957e-06,"ak"
"726",2,1,2,1,3,1,2,2,11,1.54681433587526e-05,"ak"
"727",2,1,2,1,3,1,3,1,185,0.000260146047397204,"ak"
"728",2,1,2,1,3,1,3,2,19,2.67177021651182e-05,"ak"
"729",2,1,2,1,3,1,4,1,228,0.000320612425981419,"ak"
"730",2,1,2,1,3,1,4,2,210,0.000295300918667096,"ak"
"731",2,1,2,1,3,1,5,1,14,1.96867279111397e-05,"ak"
"732",2,1,2,1,3,1,5,2,62,8.71840807493331e-05,"ak"
"733",2,1,2,1,3,2,1,1,48,6.74973528381934e-05,"ak"
"734",2,1,2,1,3,2,1,2,160,0.000224991176127311,"ak"
"735",2,1,2,1,3,2,3,2,81,0.000113901782914451,"ak"
"736",2,1,2,1,3,2,4,1,50,7.03097425397848e-05,"ak"
"737",2,1,2,1,3,2,4,2,111,0.000156087628438322,"ak"
"738",2,1,2,1,3,2,5,2,1,1.4061948507957e-06,"ak"
"739",2,1,2,1,4,1,1,1,134,0.000188430110006623,"ak"
"740",2,1,2,1,4,1,1,2,73,0.000102652224108086,"ak"
"741",2,1,2,1,4,1,2,1,56,7.87469116445589e-05,"ak"
"742",2,1,2,1,4,1,3,1,194,0.000272801801054365,"ak"
"743",2,1,2,1,4,1,3,2,179,0.000251708878292429,"ak"
"744",2,1,2,1,4,1,4,1,52,7.31221322413762e-05,"ak"
"745",2,1,2,1,4,1,4,2,95,0.000133588510825591,"ak"
"746",2,1,2,1,4,1,5,1,113,0.000158900018139914,"ak"
"747",2,1,2,1,4,1,5,2,28,3.93734558222795e-05,"ak"
"748",2,1,2,1,4,2,1,2,120,0.000168743382095483,"ak"
"749",2,1,2,1,4,2,3,2,18,2.53115073143225e-05,"ak"
"750",2,1,2,1,4,2,4,2,80,0.000112495588063656,"ak"
"751",2,1,2,1,4,2,5,1,38,5.34354043302364e-05,"ak"
"752",2,1,2,1,5,1,1,1,123,0.000172961966647871,"ak"
"753",2,1,2,1,5,1,1,2,199,0.000279832775308343,"ak"
"754",2,1,2,1,5,1,2,1,17,2.39053124635268e-05,"ak"
"755",2,1,2,1,5,1,2,2,12,1.68743382095483e-05,"ak"
"756",2,1,2,1,5,1,3,1,1,1.4061948507957e-06,"ak"
"757",2,1,2,1,5,1,3,2,67,9.42150550033116e-05,"ak"
"758",2,1,2,1,5,1,4,1,494,0.000694660256293074,"ak"
"759",2,1,2,1,5,1,4,2,580,0.000815593013461503,"ak"
"760",2,1,2,1,5,1,5,2,4,5.62477940318278e-06,"ak"
"761",2,1,2,1,5,2,1,1,88,0.000123745146870021,"ak"
"762",2,1,2,1,5,2,1,2,120,0.000168743382095483,"ak"
"763",2,1,2,1,5,2,4,2,184,0.000258739852546408,"ak"
"764",2,1,2,1,6,1,1,1,164,0.000230615955530494,"ak"
"765",2,1,2,1,6,1,1,2,193,0.000271395606203569,"ak"
"766",2,1,2,1,6,1,3,1,98,0.000137807095377978,"ak"
"767",2,1,2,1,6,1,3,2,27,3.79672609714838e-05,"ak"
"768",2,1,2,1,6,1,4,1,225,0.000316393841429031,"ak"
"769",2,1,2,1,6,1,4,2,71,9.98398344064944e-05,"ak"
"770",2,1,2,1,6,1,5,2,69,9.7027444704903e-05,"ak"
"771",2,1,2,1,6,2,1,1,20,2.81238970159139e-05,"ak"
"772",2,1,2,1,6,2,1,2,92,0.000129369926273204,"ak"
"773",2,1,2,1,6,2,4,1,12,1.68743382095483e-05,"ak"
"774",2,1,2,1,6,2,4,2,111,0.000156087628438322,"ak"
"775",2,1,2,2,1,1,1,1,39,5.48415991810321e-05,"ak"
"776",2,1,2,2,1,1,1,2,61,8.57778858985374e-05,"ak"
"777",2,1,2,2,1,1,2,1,96,0.000134994705676387,"ak"
"778",2,1,2,2,1,1,3,1,477,0.000670754943829547,"ak"
"779",2,1,2,2,1,1,3,2,122,0.000171555771797075,"ak"
"780",2,1,2,2,1,1,4,1,382,0.000537166433003956,"ak"
"781",2,1,2,2,1,1,4,2,177,0.000248896488590838,"ak"
