"","ST","age","education","race","sex","n","weighted_share_of_state","state"
"475",2,5,1,3,1,240,0.000337486764190967,"ak"
"476",2,5,1,3,2,273,0.000383891194267225,"ak"
"477",2,5,1,4,1,272,0.000382484999416429,"ak"
"478",2,5,1,4,2,888,0.00124870102750658,"ak"
"479",2,5,1,5,1,1763,0.00247912152195281,"ak"
"480",2,5,1,5,2,2205,0.00310065964600451,"ak"
"481",2,5,2,1,1,5227,0.0073501804851091,"ak"
"482",2,5,2,1,2,5478,0.00770313539265882,"ak"
"483",2,5,2,2,1,142,0.000199679668812989,"ak"
"484",2,5,2,2,2,149,0.000209523032768559,"ak"
"485",2,5,2,3,1,50,7.03097425397848e-05,"ak"
"486",2,5,2,3,2,112,0.000157493823289118,"ak"
"487",2,5,2,4,1,366,0.000514667315391225,"ak"
"488",2,5,2,4,2,483,0.000679192112934321,"ak"
"489",2,5,2,5,1,1210,0.00170149576946279,"ak"
"490",2,5,2,5,2,1037,0.00145822406027514,"ak"
"491",2,5,3,1,1,6035,0.00848638592455202,"ak"
"492",2,5,3,1,2,6161,0.00866356647575228,"ak"
"493",2,5,3,2,1,359,0.000504823951435655,"ak"
"494",2,5,3,2,2,122,0.000171555771797075,"ak"
"495",2,5,3,3,1,106,0.000149056654184344,"ak"
"496",2,5,3,3,2,50,7.03097425397848e-05,"ak"
"497",2,5,3,4,1,426,0.000599039006438966,"ak"
"498",2,5,3,4,2,279,0.000392328363371999,"ak"
"499",2,5,3,5,1,570,0.000801531064953546,"ak"
"500",2,5,3,5,2,951,0.00133729130310671,"ak"
"501",2,5,4,1,1,823,0.00115729836220486,"ak"
"502",2,5,4,1,2,1289,0.00181258516267565,"ak"
"503",2,5,4,2,2,39,5.48415991810321e-05,"ak"
"504",2,5,4,3,1,18,2.53115073143225e-05,"ak"
"505",2,5,4,4,1,16,2.24991176127311e-05,"ak"
"506",2,5,4,4,2,67,9.42150550033116e-05,"ak"
"507",2,5,4,5,1,96,0.000134994705676387,"ak"
"508",2,5,4,5,2,126,0.000177180551200258,"ak"
"509",2,5,5,1,1,3602,0.00506511385256609,"ak"
"510",2,5,5,1,2,3268,0.00459544477240033,"ak"
"511",2,5,5,2,2,76,0.000106870808660473,"ak"
"512",2,5,5,3,1,21,2.95300918667096e-05,"ak"
"513",2,5,5,3,2,51,7.17159373905805e-05,"ak"
"514",2,5,5,4,1,92,0.000129369926273204,"ak"
"515",2,5,5,4,2,123,0.000172961966647871,"ak"
"516",2,5,5,5,1,101,0.000142025679930365,"ak"
"517",2,5,5,5,2,70,9.84336395556987e-05,"ak"
"518",2,5,6,1,1,3268,0.00459544477240033,"ak"
"519",2,5,6,1,2,2272,0.00319487470100782,"ak"
"520",2,5,6,2,1,42,5.90601837334192e-05,"ak"
"521",2,5,6,2,2,20,2.81238970159139e-05,"ak"
"522",2,5,6,3,1,16,2.24991176127311e-05,"ak"
"523",2,5,6,3,2,73,0.000102652224108086,"ak"
"524",2,5,6,4,1,62,8.71840807493331e-05,"ak"
"525",2,5,6,4,2,41,5.76539888826235e-05,"ak"
"526",2,5,6,5,1,59,8.2965496196946e-05,"ak"
"527",2,5,6,5,2,46,6.4684963136602e-05,"ak"
"528",4,1,1,1,1,344663,0.0537613678035757,"az"
"529",4,1,1,1,2,327637,0.0511056111710863,"az"
"530",4,1,1,2,1,37154,0.00579537072263066,"az"
"531",4,1,1,2,2,32397,0.00505336236478079,"az"
"532",4,1,1,3,1,355644,0.0554742107250702,"az"
"533",4,1,1,3,2,341462,0.053262068086637,"az"
"534",4,1,1,4,1,18790,0.00293090961614443,"az"
"535",4,1,1,4,2,18167,0.00283373257032974,"az"
"536",4,1,1,5,1,70550,0.0110045595220324,"az"
"537",4,1,1,5,2,68353,0.0106618661517999,"az"
"538",4,1,2,1,1,1178,0.00018374728727079,"az"
"539",4,1,2,1,2,1653,0.00025783893536385,"az"
"540",4,1,2,2,1,136,2.1213608717171e-05,"az"
"541",4,1,2,2,2,215,3.35362196631747e-05,"az"
"542",4,1,2,3,1,1283,0.000200125441059782,"az"
"543",4,1,2,3,2,1391,0.000216971542099888,"az"
"544",4,1,2,4,1,98,1.52862768697261e-05,"az"
"545",4,1,2,4,2,72,1.12307340267376e-05,"az"
"546",4,1,2,5,1,211,3.29122899950226e-05,"az"
"547",4,1,2,5,2,336,5.24100921247753e-05,"az"
"548",4,1,3,1,1,701,0.000109343674343653,"az"
"549",4,1,3,1,2,830,0.000129465406141558,"az"
"550",4,1,3,2,2,114,1.77819955423345e-05,"az"
"551",4,1,3,3,1,332,5.17861624566232e-05,"az"
"552",4,1,3,3,2,228,3.5563991084669e-05,"az"
"553",4,1,3,4,1,162,2.52691515601595e-05,"az"
"554",4,1,3,4,2,50,7.79912085190109e-06,"az"
"555",4,1,3,5,1,162,2.52691515601595e-05,"az"
"556",4,1,3,5,2,35,5.45938459633076e-06,"az"
"557",4,1,4,1,1,16,2.49571867260835e-06,"az"
"558",4,1,4,1,2,105,1.63781537889923e-05,"az"
"559",4,1,4,3,1,17,2.65170108964637e-06,"az"
"560",4,1,4,5,2,11,1.71580658741824e-06,"az"
"561",4,2,1,1,1,38826,0.00605617332391823,"az"
"562",4,2,1,1,2,25557,0.00398644263224072,"az"
"563",4,2,1,2,1,6224,0.000970834563644648,"az"
"564",4,2,1,2,2,3705,0.000577914855125871,"az"
"565",4,2,1,3,1,89917,0.0140254709928078,"az"
"566",4,2,1,3,2,68506,0.0106857314616067,"az"
"567",4,2,1,4,1,1649,0.000257215005695698,"az"
"568",4,2,1,4,2,1502,0.000234285590391109,"az"
"569",4,2,1,5,1,12615,0.00196771819093465,"az"
"570",4,2,1,5,2,9248,0.00144252539276763,"az"
"571",4,2,2,1,1,97887,0.0152686508566008,"az"
"572",4,2,2,1,2,75235,0.0117353371458556,"az"
"573",4,2,2,2,1,11648,0.00181688319365888,"az"
"574",4,2,2,2,2,7359,0.0011478746069828,"az"
"575",4,2,2,3,1,91798,0.0143188739192563,"az"
"576",4,2,2,3,2,76405,0.0119178365737901,"az"
"577",4,2,2,4,1,2638,0.000411481616146302,"az"
"578",4,2,2,4,2,2770,0.00043207129519532,"az"
"579",4,2,2,5,1,19036,0.00296928129073578,"az"
"580",4,2,2,5,2,15796,0.00246389825953259,"az"
"581",4,2,3,1,1,136025,0.0212175082775969,"az"
"582",4,2,3,1,2,129600,0.0202153212481276,"az"
"583",4,2,3,2,1,11835,0.00184605190564499,"az"
"584",4,2,3,2,2,12238,0.00190891281971131,"az"
"585",4,2,3,3,1,65419,0.0102042137402103,"az"
"586",4,2,3,3,2,75162,0.0117239504294118,"az"
"587",4,2,3,4,1,7026,0.00109593246210914,"az"
"588",4,2,3,4,2,5843,0.000911405262753161,"az"
"589",4,2,3,5,1,13711,0.00213867492000832,"az"
"590",4,2,3,5,2,18440,0.00287631577018112,"az"
"591",4,2,4,1,1,29604,0.0046177034739936,"az"
"592",4,2,4,1,2,33067,0.00515787058419627,"az"
"593",4,2,4,2,1,2413,0.000376385572312747,"az"
"594",4,2,4,2,2,2531,0.000394791497523233,"az"
"595",4,2,4,3,1,13220,0.00206208755324265,"az"
"596",4,2,4,3,2,15627,0.00243753723105317,"az"
"597",4,2,4,4,1,1520,0.000237093273897793,"az"
"598",4,2,4,4,2,1495,0.000233193713471843,"az"
"599",4,2,4,5,1,2948,0.000459836165428088,"az"
"600",4,2,4,5,2,3950,0.000616130547300186,"az"
"601",4,2,5,1,1,62261,0.00971162126720428,"az"
"602",4,2,5,1,2,74666,0.0116465831505609,"az"
"603",4,2,5,2,1,3602,0.000561848666170955,"az"
"604",4,2,5,2,2,2916,0.000454844728082872,"az"
"605",4,2,5,3,1,13030,0.00203245089400542,"az"
"606",4,2,5,3,2,17465,0.00272423291356905,"az"
"607",4,2,5,4,1,6910,0.00107783850173273,"az"
"608",4,2,5,4,2,8525,0.00132975010524914,"az"
"609",4,2,5,5,1,3154,0.000491968543337921,"az"
"610",4,2,5,5,2,4170,0.000650446679048551,"az"
"611",4,2,6,1,1,15910,0.00248168025507493,"az"
"612",4,2,6,1,2,22842,0.00356295036998249,"az"
"613",4,2,6,2,1,858,0.000133832913818623,"az"
"614",4,2,6,2,2,1319,0.000205740808073151,"az"
"615",4,2,6,3,1,2802,0.000437062732540537,"az"
"616",4,2,6,3,2,4018,0.000626737351658772,"az"
"617",4,2,6,4,1,4882,0.000761506159979622,"az"
"618",4,2,6,4,2,4451,0.000694277738236235,"az"
"619",4,2,6,5,1,850,0.000132585054482319,"az"
"620",4,2,6,5,2,1115,0.000173920394997394,"az"
"621",4,3,1,1,1,23201,0.00361894805769914,"az"
"622",4,3,1,1,2,17665,0.00275542939697666,"az"
"623",4,3,1,2,1,3088,0.000481673703813411,"az"
"624",4,3,1,2,2,1807,0.000281860227587705,"az"
"625",4,3,1,3,1,67239,0.0104881017392195,"az"
"626",4,3,1,3,2,61126,0.00953458122386612,"az"
"627",4,3,1,4,1,2277,0.000355171963595576,"az"
"628",4,3,1,4,2,2347,0.000366090732788237,"az"
"629",4,3,1,5,1,6424,0.00100203104705225,"az"
"630",4,3,1,5,2,5402,0.000842617016839394,"az"
"631",4,3,2,1,1,83837,0.0130770978972166,"az"
"632",4,3,2,1,2,68571,0.0106958703187142,"az"
"633",4,3,2,2,1,7855,0.00122524188583366,"az"
"634",4,3,2,2,2,5185,0.000808768832342143,"az"
"635",4,3,2,3,1,50067,0.00780957167384264,"az"
"636",4,3,2,3,2,47859,0.00746516249702269,"az"
"637",4,3,2,4,1,2490,0.000388396218424674,"az"
"638",4,3,2,4,2,3664,0.000571519576027312,"az"
"639",4,3,2,5,1,12338,0.00192451106141511,"az"
"640",4,3,2,5,2,9243,0.00144174548068244,"az"
"641",4,3,3,1,1,99577,0.0155322611413951,"az"
"642",4,3,3,1,2,104507,0.0163012544573925,"az"
"643",4,3,3,2,1,9321,0.0014539121092114,"az"
"644",4,3,3,2,2,8778,0.00136921365675976,"az"
"645",4,3,3,3,1,36218,0.00564937118028307,"az"
"646",4,3,3,3,2,40481,0.00631432422411616,"az"
"647",4,3,3,4,1,2818,0.000439558451213145,"az"
"648",4,3,3,4,2,3109,0.00048494933457121,"az"
"649",4,3,3,5,1,8345,0.00130167327018229,"az"
"650",4,3,3,5,2,10759,0.00167821482491208,"az"
"651",4,3,4,1,1,33944,0.00529466716393861,"az"
"652",4,3,4,1,2,37741,0.00588693240143198,"az"
"653",4,3,4,2,1,2478,0.000386524429420218,"az"
"654",4,3,4,2,2,2558,0.00039900302278326,"az"
"655",4,3,4,3,1,9903,0.00154469387592753,"az"
"656",4,3,4,3,2,11584,0.00180690031896844,"az"
"657",4,3,4,4,1,867,0.000135236755571965,"az"
"658",4,3,4,4,2,1982,0.000309157150569359,"az"
"659",4,3,4,5,1,2234,0.000348464719662941,"az"
"660",4,3,4,5,2,3582,0.000558729017830194,"az"
"661",4,3,5,1,1,82843,0.0129220513746808,"az"
"662",4,3,5,1,2,82784,0.0129128484120756,"az"
"663",4,3,5,2,1,4589,0.000715803311787482,"az"
"664",4,3,5,2,2,4287,0.000668696621842,"az"
"665",4,3,5,3,1,14217,0.00221760202302956,"az"
"666",4,3,5,3,2,15655,0.00244190473873023,"az"
"667",4,3,5,4,1,5964,0.000930279135214762,"az"
"668",4,3,5,4,2,8223,0.00128264341530365,"az"
"669",4,3,5,5,1,2759,0.000430355488607902,"az"
"670",4,3,5,5,2,3435,0.000535799602525605,"az"
"671",4,3,6,1,1,40548,0.00632477504605771,"az"
"672",4,3,6,1,2,42732,0.00666544064486875,"az"
"673",4,3,6,2,1,2191,0.000341757475730306,"az"
"674",4,3,6,2,2,2596,0.000404930354630705,"az"
"675",4,3,6,3,1,5546,0.000865078484892869,"az"
"676",4,3,6,3,2,7169,0.00111823794774558,"az"
"677",4,3,6,4,1,6612,0.0010313557414554,"az"
"678",4,3,6,4,2,5037,0.000785683434620516,"az"
"679",4,3,6,5,1,1414,0.000220559137691763,"az"
"680",4,3,6,5,2,1814,0.000282952104506972,"az"
"681",4,4,1,1,1,22347,0.00348573907354867,"az"
"682",4,4,1,1,2,19670,0.00306817414313789,"az"
"683",4,4,1,2,1,1626,0.000253627410103823,"az"
"684",4,4,1,2,2,1629,0.000254095357354937,"az"
"685",4,4,1,3,1,37103,0.00578741561936172,"az"
"686",4,4,1,3,2,40066,0.00624959152104538,"az"
"687",4,4,1,4,1,1681,0.000262206443040915,"az"
"688",4,4,1,4,2,2919,0.000455312675333986,"az"
"689",4,4,1,5,1,4653,0.000725786186477915,"az"
"690",4,4,1,5,2,5034,0.000785215487369402,"az"
"691",4,4,2,1,1,85455,0.0133294774479842,"az"
"692",4,4,2,1,2,100519,0.0156791965782449,"az"
"693",4,4,2,2,1,4496,0.000701296947002946,"az"
"694",4,4,2,2,2,3908,0.000609579285784589,"az"
"695",4,4,2,3,1,23679,0.00369350765304332,"az"
"696",4,4,2,3,2,26865,0.00419046763372646,"az"
"697",4,4,2,4,1,1568,0.000244580429915618,"az"
"698",4,4,2,4,2,3248,0.000506630890539495,"az"
"699",4,4,2,5,1,7551,0.0011778232310541,"az"
"700",4,4,2,5,2,7010,0.00109343674343653,"az"
"701",4,4,3,1,1,112652,0.0175717312441672,"az"
"702",4,4,3,1,2,128972,0.0201173642902277,"az"
"703",4,4,3,2,1,5489,0.000856187487121702,"az"
"704",4,4,3,2,2,6066,0.00094618934175264,"az"
"705",4,4,3,3,1,19658,0.00306630235413343,"az"
"706",4,4,3,3,2,20798,0.00324412230955678,"az"
"707",4,4,3,4,1,1406,0.000219311278355459,"az"
"708",4,4,3,4,2,3022,0.000471378864288902,"az"
"709",4,4,3,5,1,6018,0.000938702185734815,"az"
"710",4,4,3,5,2,8055,0.00125643836924127,"az"
"711",4,4,4,1,1,35693,0.00556748041133811,"az"
"712",4,4,4,1,2,47092,0.00734552398315452,"az"
"713",4,4,4,2,1,2167,0.000338013897721393,"az"
"714",4,4,4,2,2,2266,0.000353456157008157,"az"
"715",4,4,4,3,1,5976,0.000932150924219218,"az"
"716",4,4,4,3,2,6349,0.0009903323657744,"az"
"717",4,4,4,4,1,1057,0.000164873414809189,"az"
"718",4,4,4,4,2,1278,0.000199345528974592,"az"
"719",4,4,4,5,1,1617,0.000252223568350481,"az"
"720",4,4,4,5,2,2595,0.000404774372213667,"az"
"721",4,4,5,1,1,83752,0.0130638393917684,"az"
"722",4,4,5,1,2,78560,0.012253978682507,"az"
"723",4,4,5,2,1,2439,0.000380441115155735,"az"
"724",4,4,5,2,2,2377,0.000370770205299378,"az"
"725",4,4,5,3,1,7803,0.00121713080014768,"az"
"726",4,4,5,3,2,6124,0.000955236321940846,"az"
"727",4,4,5,4,1,3060,0.000477306196136347,"az"
"728",4,4,5,4,2,4488,0.000700049087666642,"az"
"729",4,4,5,5,1,1690,0.000263610284794257,"az"
"730",4,4,5,5,2,2184,0.00034066559881104,"az"
"731",4,4,6,1,1,57708,0.00900143332243016,"az"
"732",4,4,6,1,2,54232,0.008459238440806,"az"
"733",4,4,6,2,1,2312,0.000360631348191906,"az"
"734",4,4,6,2,2,1647,0.000256903040861622,"az"
"735",4,4,6,3,1,4278,0.000667292780088657,"az"
"736",4,4,6,3,2,4546,0.000709096067854847,"az"
"737",4,4,6,4,1,2421,0.000377633431649051,"az"
"738",4,4,6,4,2,1726,0.000269225651807626,"az"
"739",4,4,6,5,1,1127,0.000175792184001851,"az"
"740",4,4,6,5,2,1738,0.000271097440812082,"az"
"741",4,5,1,1,1,32848,0.00512371043486494,"az"
"742",4,5,1,1,2,42266,0.00659275283852903,"az"
"743",4,5,1,2,1,1872,0.000291999084695177,"az"
"744",4,5,1,2,2,2008,0.000313212693412348,"az"
"745",4,5,1,3,1,22704,0.00354142479643125,"az"
"746",4,5,1,3,2,32363,0.0050480589626015,"az"
"747",4,5,1,4,1,1153,0.000179847726844839,"az"
"748",4,5,1,4,2,2974,0.000463891708271077,"az"
"749",4,5,1,5,1,4646,0.000724694309558649,"az"
"750",4,5,1,5,2,6900,0.00107627867756235,"az"
"751",4,5,2,1,1,85076,0.0132703601119267,"az"
"752",4,5,2,1,2,137988,0.0215237017622426,"az"
"753",4,5,2,2,1,1972,0.000307597326398979,"az"
"754",4,5,2,2,2,2098,0.00032725111094577,"az"
"755",4,5,2,3,1,8408,0.00131150016245569,"az"
"756",4,5,2,3,2,12759,0.00199017965898812,"az"
"757",4,5,2,4,1,1068,0.000166589221396607,"az"
"758",4,5,2,4,2,2160,0.000336922020802127,"az"
"759",4,5,2,5,1,2404,0.000374981730559404,"az"
"760",4,5,2,5,2,2878,0.000448917396235427,"az"
"761",4,5,3,1,1,83467,0.0130193844029126,"az"
"762",4,5,3,1,2,111069,0.017324811077996,"az"
"763",4,5,3,2,1,1807,0.000281860227587705,"az"
"764",4,5,3,2,2,2876,0.000448605431401351,"az"
"765",4,5,3,3,1,5898,0.000919984295690253,"az"
"766",4,5,3,3,2,5925,0.000924195820950279,"az"
"767",4,5,3,4,1,544,8.48544348686839e-05,"az"
"768",4,5,3,4,2,1276,0.000199033564140516,"az"
"769",4,5,3,5,1,1650,0.000257370988112736,"az"
"770",4,5,3,5,2,2243,0.000349868561416283,"az"
"771",4,5,4,1,1,19745,0.00307987282441574,"az"
"772",4,5,4,1,2,24362,0.00380004364388029,"az"
"773",4,5,4,2,1,631,9.84249051509918e-05,"az"
"774",4,5,4,2,2,446,6.95681579989577e-05,"az"
"775",4,5,4,3,1,1622,0.000253003480435671,"az"
"776",4,5,4,3,2,1774,0.000276712807825451,"az"
"777",4,5,4,4,1,328,5.11622327884712e-05,"az"
"778",4,5,4,4,2,369,5.755751188703e-05,"az"
"779",4,5,4,5,1,569,8.87539952946344e-05,"az"
"780",4,5,4,5,2,577,9.00018546309386e-05,"az"
"781",4,5,5,1,1,64260,0.0100234301188633,"az"
"782",4,5,5,1,2,50576,0.00788896672411499,"az"
"783",4,5,5,2,1,913,0.000142411946755714,"az"
"784",4,5,5,2,2,1187,0.000185151129024132,"az"
"785",4,5,5,3,1,2565,0.000400094899702526,"az"
"786",4,5,5,3,2,1779,0.000277492719910641,"az"
"787",4,5,5,4,1,1364,0.000212760016839862,"az"
"788",4,5,5,4,2,1397,0.000217907436602116,"az"
"789",4,5,5,5,1,609,9.49932919761553e-05,"az"
"790",4,5,5,5,2,695,0.000108407779841425,"az"
"791",4,5,6,1,1,55397,0.00864095795665529,"az"
"792",4,5,6,1,2,32855,0.00512480231178421,"az"
"793",4,5,6,2,1,457,7.1283964586376e-05,"az"
"794",4,5,6,2,2,729,0.000113711182020718,"az"
"795",4,5,6,3,1,1683,0.000262518407874991,"az"
"796",4,5,6,3,2,1211,0.000188894707033044,"az"
"797",4,5,6,4,1,1228,0.000191546408122691,"az"
"798",4,5,6,4,2,741,0.000115582971025174,"az"
"799",4,5,6,5,1,647,0.0001009206238236,"az"
"800",4,5,6,5,2,718,0.0001119953754333,"az"
"801",5,1,1,1,1,237033,0.0812766684085569,"ar"
"802",5,1,1,1,2,223760,0.0767254657499112,"ar"
"803",5,1,1,2,1,67441,0.0231249648535921,"ar"
"804",5,1,1,2,2,65703,0.0225290189317412,"ar"
"805",5,1,1,3,1,38754,0.0132884282252058,"ar"
"806",5,1,1,3,2,35517,0.0121784875180533,"ar"
"807",5,1,1,4,1,4195,0.00143843103691847,"ar"
"808",5,1,1,4,2,3982,0.0013653950867722,"ar"
"809",5,1,1,5,1,14201,0.0048694062348699,"ar"
"810",5,1,1,5,2,14398,0.00493695591646059,"ar"
"811",5,1,2,1,1,1080,0.000370323127502253,"ar"
"812",5,1,2,1,2,1283,0.000439930159801287,"ar"
"813",5,1,2,2,1,368,0.000126184176778545,"ar"
"814",5,1,2,2,2,199,6.82354651601373e-05,"ar"
"815",5,1,2,3,1,221,7.57790844240721e-05,"ar"
"816",5,1,2,3,2,128,4.38901484447114e-05,"ar"
"817",5,1,2,4,2,12,4.1147014166917e-06,"ar"
"818",5,1,2,5,1,33,1.13154288959022e-05,"ar"
"819",5,1,2,5,2,101,3.46320702571551e-05,"ar"
"820",5,1,3,1,1,247,8.46942708269041e-05,"ar"
"821",5,1,3,1,2,418,0.000143328766014761,"ar"
"822",5,1,3,2,1,54,1.85161563751126e-05,"ar"
"823",5,1,3,2,2,73,2.50311002848745e-05,"ar"
"824",5,1,3,3,1,8,2.74313427779447e-06,"ar"
"825",5,1,3,3,2,34,1.16583206806265e-05,"ar"
"826",5,1,3,4,1,11,3.77180963196739e-06,"ar"
"827",5,1,3,5,1,27,9.25807818755632e-06,"ar"
"828",5,1,3,5,2,5,1.71445892362154e-06,"ar"
"829",5,1,4,1,2,46,1.57730220973182e-05,"ar"
"830",5,2,1,1,1,29812,0.0102222898862011,"ar"
"831",5,2,1,1,2,21790,0.00747161198914267,"ar"
"832",5,2,1,2,1,12299,0.00421722606032427,"ar"
"833",5,2,1,2,2,8567,0.00293755391973315,"ar"
"834",5,2,1,3,1,15475,0.00530625036860867,"ar"
"835",5,2,1,3,2,10463,0.00358767674357044,"ar"
"836",5,2,1,4,1,189,6.48065473128942e-05,"ar"
"837",5,2,1,4,2,519,0.000177960836271916,"ar"
"838",5,2,1,5,1,1511,0.00051810948671843,"ar"
"839",5,2,1,5,2,1312,0.000449874021558292,"ar"
"840",5,2,2,1,1,82808,0.0283941829094505,"ar"
"841",5,2,2,1,2,64256,0.0220328545192451,"ar"
"842",5,2,2,2,1,21755,0.00745961077667732,"ar"
"843",5,2,2,2,2,16971,0.00581921647855623,"ar"
"844",5,2,2,3,1,10037,0.00344160484327788,"ar"
"845",5,2,2,3,2,7583,0.00260014840356443,"ar"
"846",5,2,2,4,1,1109,0.000380266989259258,"ar"
"847",5,2,2,4,2,1041,0.000356950347898005,"ar"
"848",5,2,2,5,1,3106,0.0010650218833537,"ar"
"849",5,2,2,5,2,2469,0.000846599816484317,"ar"
"850",5,2,3,1,1,71899,0.024653576429893,"ar"
"851",5,2,3,1,2,79036,0.0271007950974704,"ar"
"852",5,2,3,2,1,17373,0.00595705897601541,"ar"
"853",5,2,3,2,2,24531,0.008411478371072,"ar"
"854",5,2,3,3,1,4471,0.00153306916950238,"ar"
"855",5,2,3,3,2,4369,0.0014980942074605,"ar"
"856",5,2,3,4,1,1861,0.000638121611371937,"ar"
"857",5,2,3,4,2,1718,0.000589088086156361,"ar"
"858",5,2,3,5,1,1942,0.000665895845934606,"ar"
"859",5,2,3,5,2,2576,0.000883289237449818,"ar"
"860",5,2,4,1,1,11021,0.0037790103594466,"ar"
"861",5,2,4,1,2,18201,0.00624097337376713,"ar"
"862",5,2,4,2,1,1473,0.000505079598898906,"ar"
"863",5,2,4,2,2,4123,0.00141374282841832,"ar"
"864",5,2,4,3,1,720,0.000246882085001502,"ar"
"865",5,2,4,3,2,1099,0.000376838071412015,"ar"
"866",5,2,4,4,1,97,3.32605031182579e-05,"ar"
"867",5,2,4,4,2,210,7.20072747921047e-05,"ar"
"868",5,2,4,5,1,375,0.000128584419271616,"ar"
"869",5,2,4,5,2,530,0.000181732645903883,"ar"
"870",5,2,5,1,1,28313,0.00970829510089934,"ar"
"871",5,2,5,1,2,33861,0.0116106587225498,"ar"
"872",5,2,5,2,1,2388,0.000818825581921648,"ar"
"873",5,2,5,2,2,5405,0.00185333009643489,"ar"
"874",5,2,5,3,1,1031,0.000353521430050762,"ar"
"875",5,2,5,3,2,1157,0.000396725794926025,"ar"
"876",5,2,5,4,1,789,0.000270541618147479,"ar"
"877",5,2,5,4,2,1225,0.000420042436287277,"ar"
"878",5,2,5,5,1,622,0.00021327869009852,"ar"
"879",5,2,5,5,2,1201,0.000411813033453894,"ar"
"880",5,2,6,1,1,7570,0.00259569081036301,"ar"
"881",5,2,6,1,2,10904,0.00373889202063386,"ar"
"882",5,2,6,2,1,757,0.000259569081036301,"ar"
"883",5,2,6,2,2,1345,0.000461189450454194,"ar"
"884",5,2,6,3,1,302,0.000103553318986741,"ar"
"885",5,2,6,3,2,528,0.000181046862334435,"ar"
"886",5,2,6,4,1,1069,0.000366551317870285,"ar"
"887",5,2,6,4,2,941,0.000322661169425574,"ar"
"888",5,2,6,5,1,312,0.000106982236833984,"ar"
"889",5,2,6,5,2,377,0.000129270202841064,"ar"
"890",5,3,1,1,1,25633,0.00878934511783819,"ar"
"891",5,3,1,1,2,19198,0.00658283648313727,"ar"
"892",5,3,1,2,1,5998,0.0020566649247764,"ar"
"893",5,3,1,2,2,5234,0.00179469560124703,"ar"
"894",5,3,1,3,1,9705,0.00332776477074941,"ar"
"895",5,3,1,3,2,8469,0.00290395052483017,"ar"
"896",5,3,1,4,1,561,0.000192362291230337,"ar"
"897",5,3,1,4,2,585,0.00020059169406372,"ar"
"898",5,3,1,5,1,806,0.000276370778487792,"ar"
"899",5,3,1,5,2,854,0.000292829584154559,"ar"
"900",5,3,2,1,1,81190,0.0278393840017666,"ar"
"901",5,3,2,1,2,66667,0.0228595666122154,"ar"
"902",5,3,2,2,1,19448,0.00666855942931834,"ar"
"903",5,3,2,2,2,16148,0.00553701653972813,"ar"
"904",5,3,2,3,1,5650,0.00193733858369234,"ar"
"905",5,3,2,3,2,3988,0.00136745243748054,"ar"
"906",5,3,2,4,1,549,0.000188247589813645,"ar"
"907",5,3,2,4,2,1066,0.000365522642516112,"ar"
"908",5,3,2,5,1,2167,0.000743046497497576,"ar"
"909",5,3,2,5,2,1691,0.000579830007968805,"ar"
"910",5,3,3,1,1,48706,0.0167008872667822,"ar"
"911",5,3,3,1,2,54671,0.0187462367626627,"ar"
"912",5,3,3,2,1,7245,0.00248425098032761,"ar"
"913",5,3,3,2,2,12414,0.00425665861556756,"ar"
"914",5,3,3,3,1,1431,0.000490678143940485,"ar"
"915",5,3,3,3,2,1940,0.000665210062365158,"ar"
"916",5,3,3,4,1,703,0.000241052924661189,"ar"
"917",5,3,3,4,2,850,0.000291458017015662,"ar"
"918",5,3,3,5,1,1240,0.000425185813058142,"ar"
"919",5,3,3,5,2,1872,0.000641893421003905,"ar"
"920",5,3,4,1,1,12377,0.00424397161953276,"ar"
"921",5,3,4,1,2,20290,0.00695727431205621,"ar"
"922",5,3,4,2,1,2196,0.000752990359254581,"ar"
"923",5,3,4,2,2,4780,0.00163902273098219,"ar"
"924",5,3,4,3,1,588,0.000201620369417893,"ar"
"925",5,3,4,3,2,844,0.000289400666307316,"ar"
"926",5,3,4,4,1,336,0.000115211639667368,"ar"
"927",5,3,4,4,2,323,0.000110754046465952,"ar"
"928",5,3,4,5,1,299,0.000102524643632568,"ar"
"929",5,3,4,5,2,660,0.000226308577918043,"ar"
"930",5,3,5,1,1,33061,0.0113363452947704,"ar"
"931",5,3,5,1,2,37013,0.0126914536280008,"ar"
"932",5,3,5,2,1,4045,0.00138699726920983,"ar"
"933",5,3,5,2,2,5133,0.00176006353098987,"ar"
"934",5,3,5,3,1,977,0.000335005273675649,"ar"
"935",5,3,5,3,2,1358,0.00046564704365561,"ar"
"936",5,3,5,4,1,831,0.0002849430731059,"ar"
"937",5,3,5,4,2,885,0.000303459229481013,"ar"
"938",5,3,5,5,1,579,0.000198534343355374,"ar"
"939",5,3,5,5,2,780,0.00026745559208496,"ar"
"940",5,3,6,1,1,13971,0.00479054112438331,"ar"
"941",5,3,6,1,2,16675,0.00571772051027784,"ar"
"942",5,3,6,2,1,1281,0.000439244376231839,"ar"
"943",5,3,6,2,2,2258,0.000774249649907488,"ar"
"944",5,3,6,3,1,497,0.000170417217007981,"ar"
"945",5,3,6,3,2,534,0.000183104213042781,"ar"
"946",5,3,6,4,1,916,0.000314088874807466,"ar"
"947",5,3,6,4,2,640,0.000219450742223557,"ar"
"948",5,3,6,5,1,186,6.37778719587213e-05,"ar"
"949",5,3,6,5,2,286,9.80670504311521e-05,"ar"
